1.090702808782312294e-01 1.093784277523201925e-01 1.938836110307448068e+00
4.368949378862775901e-01 4.520267417921144393e-01 1.491804180622852805e+00
5.933391011215710664e-01 6.409082115005761970e-01 1.822610784146093676e+00
1.090898012928578908e-01 2.343085369859837785e-01 1.639053559021233619e+00
1.560524185288757748e-01 8.272583430968206697e-01 1.608175387909029697e+00
6.246586421882343032e-01 0.000000000000000000e+00 1.894910639481677483e+00
4.994478282634005617e-01 5.149523744004675940e-01 1.322539651655743498e+00
3.587830325755098082e-01 4.671463409679577072e-02 1.246500612926010998e+00
9.528919836963111178e-01 7.350144078182445639e-01 1.074779498435268987e+00
3.897650010627380923e-01 2.814082966079458070e-01 1.027100720331750150e+00
3.149045804771391510e-02 1.384142707190367562e-03 1.262827331135867315e+00
3.749913763431048097e-01 4.056257630198348285e-01 1.189378968454864793e+00
9.493739308958724088e-01 4.942440405076586329e-01 5.274625526614211413e-02
7.659286844864998667e-01 3.550099971755429351e-01 4.004509211038496941e-02
