5.779888067723856215e-01 8.444847877146933746e-01 1.869649018490123771e+00
2.185708237524139619e-01 7.182101308590914668e-01 1.603823250176735771e+00
7.818587352441109806e-01 2.499423545164681792e-01 1.547379421734654148e+00
2.969724618138346317e-01 1.409825369675228035e-01 1.420370233929795667e+00
6.245905741989981053e-01 7.179603119483366491e-01 1.168731511221668740e+00
5.316089495081434135e-01 3.282660244584455489e-01 1.152074983124057095e+00
9.223718205333265585e-01 1.563506394422566059e-01 1.117249198363079232e+00
9.059210940423156888e-01 3.898883490424852605e-01 1.036242572784092486e+00
1.408269368217580364e-01 3.058986141429165945e-02 1.055015255857207901e+00
3.290627398579143992e-01 1.539456152273777079e-02 1.172219625434477663e+00
8.122894358856875829e-01 7.040051271947412870e-01 9.989345252759892491e-01
9.852653009145638796e-01 2.503800173787064653e-01 1.020021568498521880e+00
5.789208377247018200e-01 9.071569527867983096e-01 1.355970992552328669e+00
1.558615525071081198e-01 1.096498475181711951e-01 5.590281498753639500e-02
8.976165158465397864e-01 8.407270300756957138e-01 4.902072770827038684e-02
