1.294089129188898124e-01 7.966839864509611679e-01 2.187544932249761764e+00
9.376803167130226546e-01 1.249659916778521479e-01 1.990931308019984858e+00
6.565633564224431229e-01 6.716661553538386675e-01 1.932347939961315486e+00
6.406075904612129612e-01 7.824426067747054792e-02 1.811433729363822742e+00
4.838980550815123460e-01 1.100815390301267960e-01 1.813873456440902254e+00
7.182852465269667919e-01 8.910654630776240204e-01 1.570408037547383673e+00
2.035144173795623568e-01 5.620299535079873454e-01 1.449818937446397671e+00
4.066150430318066777e-01 3.108986125974666850e-02 1.441297073997632960e+00
9.847006299137486263e-01 8.281886112319607474e-01 1.553712469475736713e+00
5.620415967778751298e-01 8.122855130046185979e-01 1.347864343008904564e+00
6.244948597479785812e-01 5.150900092954836529e-01 1.120104686740559741e+00
6.252101996499156433e-01 1.722067474971651635e-01 1.033092710768586331e+00
1.573315700720093469e-01 7.974767056478815341e-01 3.564636572823322580e-01
7.922131503854864532e-01 1.861609798784843173e-01 4.232532578081465990e-02
