3.432666372545608580e-01 7.645712507749269360e-01 2.053462796006605195e+00
6.090279360375582263e-01 5.783278268739360239e-01 1.940731063939846290e+00
4.058169911066229485e-01 1.719258473586347535e-01 1.782900613593809691e+00
9.844584676101386655e-01 3.902924118685568433e-01 1.865182624952169688e+00
8.284916453219557386e-01 3.902499414406708222e-01 1.547438899687747060e+00
6.249443574393861445e-01 9.375350528623209723e-01 1.580673103059992091e+00
1.101127113084542919e-01 1.407748610462199734e-01 1.316963549926184474e+00
8.123134333947459318e-01 6.292434476222952267e-02 1.311949746254311266e+00
9.832260741569416318e-01 1.875370759981825897e-01 1.479429393130670789e+00
7.174087358485985444e-01 4.071407901090259296e-01 9.950327506867723271e-01
3.101607280996000471e-01 7.339605030216354020e-01 1.061678687165829471e+00
7.876401075549102071e-01 2.953611747138698007e-01 4.632062968373353712e-02
2.946407405571882521e-01 3.399776580203737741e-01 3.741331565910260837e-02
