5.626079259182968917e-01 1.716633800439755497e-01 2.007620803131636045e+00
1.090625367519537231e-01 2.658714635333091492e-01 1.801729852981411417e+00
3.904451467547556121e-01 8.279870377399778381e-01 1.808333889978137599e+00
6.559307097630269201e-01 7.499414416034598796e-01 1.748126314117749658e+00
4.841474983151968225e-01 5.939168701807099326e-01 1.688343109492178362e+00
3.906006446063701176e-01 2.035003452558351855e-01 1.558518785318967925e+00
2.192429402394903137e-01 8.126471562156732942e-01 1.444140305408860625e+00
1.717280065459479421e-01 3.756655789575487625e-01 1.347543767646767421e+00
4.669301381138468710e-02 6.155963712737538840e-02 1.303118522612484398e+00
7.965559301043848572e-01 7.491935256119919284e-01 1.257584213544661988e+00
2.186972101718452077e-01 9.220962927963292088e-01 1.140414538039600245e+00
5.311189873309919429e-01 2.969482938294253915e-01 1.109769058521921092e+00
0.000000000000000000e+00 2.041956306810756017e-01 1.083203406369039001e+00
7.467173939091144019e-01 3.690842804855427040e-01 5.297561879055530387e-02
5.621277101638362250e-01 8.957683025351963479e-01 4.017223091004674951e-02
