1.567861207027142489e-01 2.977390099801476286e-01 1.987657196784542224e+00
4.369359020861889875e-01 2.183313308560463073e-01 1.542573564125335528e+00
7.025913915670697341e-01 5.314975991086416940e-01 1.972969796561963918e+00
1.250685072763537686e-01 9.376008570043843360e-01 1.936946685253447820e+00
3.283524087707566652e-01 6.710794346666393295e-01 1.693611265916806330e+00
4.687747667174420041e-01 4.532716752613141775e-01 1.631886349680689241e+00
5.158208253247250630e-01 7.345189172125491384e-01 1.173031592473799289e+00
9.834466760243497641e-01 7.831033508664593523e-02 1.184137278953907968e+00
3.127881497017687140e-02 2.181333787720614870e-01 1.046195648064982109e+00
6.422313932879157861e-01 6.403628256671357599e-01 9.791777160600086960e-01
3.746913341708719147e-01 1.873081766303771600e-01 1.383864341202270420e+00
1.557645869053017329e-01 2.346544052066275310e-01 1.161869888136196183e+00
4.320779567604179916e-01 9.047318800824039053e-01 3.782126023778273338e-02
7.098447767083073678e-01 2.639126957630486547e-01 3.784169429562448533e-02
