5.636965187358073948e-01 2.812317276156000578e-01 1.822871176380945757e+00
6.183797968089713715e-01 9.689805376599304187e-01 2.443261077200768572e+00
7.808838361503177561e-01 2.816494563679242114e-01 1.862222221363278862e+00
4.846545882474255773e-01 7.197191536856013538e-01 1.721094689017810042e+00
6.094904423243929781e-01 4.379111893609077266e-01 1.683906021209868431e+00
9.437382801281919698e-02 6.254645788520313276e-01 1.580723742847960356e+00
4.382131348446840491e-01 8.904319521097547874e-01 1.173167888108387569e+00
3.295643602868780775e-01 7.849014161664830125e-02 1.056632271119524624e+00
5.622592878315775256e-01 3.287112400739507501e-01 1.483132260273511971e+00
2.335762501543034997e-01 6.217045997705892418e-02 6.086712028696360244e-02
4.102072847050631244e-01 5.457690463658366742e-01 3.360014337532926665e-02
