1.668628866314860737e-01 4.169238067289332550e-01 2.813175639948344742e+00
5.619609259881093166e-01 6.305371349691059335e-02 1.626989906572898548e+00
4.531082493223803631e-01 7.507669400954368744e-01 1.626089774931962717e+00
3.443558836343026397e-01 3.126967306559156334e-01 1.620775272913227871e+00
3.131185976433178975e-02 3.128811631884945710e-01 1.621787997871161124e+00
7.775412231184712641e-02 1.559276270774217210e-01 1.215658807190678647e+00
7.337512569476996038e-01 9.381862118383275106e-01 1.209528159631173327e+00
5.006654919017525796e-01 1.884211360808880076e-01 1.168439015254570501e+00
4.689557648273094403e-01 6.096546417471190304e-01 1.152223657832510684e+00
8.901628419995235575e-01 6.247230098989936531e-01 1.028568901137201896e+00
6.089090076676035856e-01 4.527898972308772585e-01 1.007979201664778612e+00
1.871672232362387722e-01 1.218908368630598586e-03 1.055630618091834672e+00
1.489190526078892352e-01 3.972138790745810000e-01 6.140412004652642253e-01
9.386580655476114421e-01 2.351330681039776327e-01 3.785089844385628594e-02
