1.564765254264101901e-01 7.805767733556984167e-01 1.861248770633340044e+00
5.313278234049643167e-01 9.534384454456323876e-01 1.442296728234503611e+00
3.282161406120562841e-01 2.346141846284745813e-01 1.779439275327423742e+00
6.255397570703008503e-01 8.282526610365587016e-01 1.412064169612200937e+00
5.780301772829521401e-01 4.537407109099340086e-01 1.535156684431693064e+00
8.584177558488682580e-01 5.319329059649495761e-01 1.323408888687767737e+00
6.716643783066761353e-01 5.318294373318570578e-01 1.351178380062768802e+00
9.225914320134612767e-01 4.527675594671954906e-01 1.314072906537848695e+00
1.726295831148344784e-01 3.125435447191802218e-01 1.259442415701299334e+00
3.433594283300284156e-01 3.758346728648755963e-01 1.206266669248464041e+00
6.297195556459332655e-02 7.346475979441191573e-01 1.067037661306387886e+00
5.932542012437682644e-01 9.073105421441779450e-01 1.267407537981550592e+00
5.507270572083839966e-01 6.710267990012258599e-01 5.566953087492835378e-02
9.407109325840217195e-01 9.604028818973072701e-01 4.840506028189335563e-02
