1.983769095643445335e-01 1.835479026978112660e-01 2.552409593044205227e+00
2.815581131773544632e-01 2.184444332808486988e-01 1.954691062152849268e+00
8.130211654733920934e-01 2.501452163529798711e-01 1.822293876605622920e+00
9.376634724759496109e-01 4.996811564284541762e-01 1.729405105449338009e+00
4.382148113320826210e-01 5.775754842050205839e-01 1.572862069803523832e+00
6.267265291546059158e-02 9.528685002739216703e-01 1.577077209610534769e+00
1.549919006281303899e-02 7.809451932481427106e-01 1.446228477815271862e+00
7.813558978187984394e-01 0.000000000000000000e+00 1.742373950219034073e+00
6.245645356459953446e-01 1.401925788287989583e-01 1.168175668602803308e+00
2.190128745594247250e-01 6.092160303637473850e-01 1.118245592602802541e+00
0.000000000000000000e+00 3.906731010526194869e-01 1.509862098448374379e+00
1.807275577912449138e-01 1.626473668009300044e-01 7.520758529291977634e-01
9.929976351683911240e-02 6.359752549659152265e-01 3.817196079081276727e-02
