9.713819407265286143e-01 9.276842140098556788e-01 2.668666791279026285e+00
7.975318087947093071e-01 9.648025573094982654e-01 1.790125100671070779e+00
9.234460757089265615e-01 4.992407082527396400e-01 1.741964521347205697e+00
9.511121520129828255e-01 3.758661852892846156e-01 1.271271677803611500e+00
2.369071909198667003e-01 1.712098631223313849e-01 1.698211148662027270e+00
7.836584771896977220e-01 7.501725656738278403e-01 1.566507363874783731e+00
7.200067572349430067e-01 6.749412406706110090e-01 1.415543051916629658e+00
2.230001304133830686e-01 8.971602797867151979e-01 1.218673907581515392e+00
4.229998745724687925e-01 3.078781381767430325e-01 1.149231996898425034e+00
6.714479979420452382e-01 4.068200888319647990e-01 1.036204624363227245e+00
9.813940290031528679e-01 6.427564275506648661e-01 1.023120293233150679e+00
8.433320689716411467e-01 9.107510389161430631e-01 1.491443745375905072e+00
9.548456473213471352e-01 3.143281953644121440e-01 9.740745772439656225e-01
5.350564974718992062e-01 2.049444476952340388e-01 2.859508201561655749e-01
9.425181146076117011e-01 3.895941404446983530e-02 2.683633162345407386e-01
