3.710613722583985252e-01 3.250859520560012705e-01 2.019488252914075410e+00
1.696366885516360501e-01 9.379438856204216357e-01 1.975111147045075288e+00
2.182973684509055268e-01 6.580205355162335179e-01 1.831038189890152879e+00
4.684731483102976823e-01 2.998119946117192569e-01 1.736014749156560510e+00
0.000000000000000000e+00 4.674103280279497952e-01 1.898234274965429291e+00
6.485975906206575825e-01 5.773155701311576404e-01 1.290505636467493389e+00
9.185866868253268758e-02 3.434067717963895094e-01 1.247881653573221339e+00
8.764935289596831325e-01 7.281416322100272565e-01 1.229865261789525155e+00
8.412331407145239304e-01 1.738226795789273027e-01 1.203568437106352418e+00
3.897814407500793665e-02 2.502328591482921513e-02 1.196909538581413912e+00
3.560844101594481392e-01 1.965891108028287593e-01 1.019948443037674179e+00
8.619476633199735227e-01 2.298279248289612081e-02 3.021799981552883985e-01
4.648103928861982426e-01 7.031262894648628858e-01 2.347606578768529906e-01
