9.528959130041212422e-01 8.248076451995393077e-01 2.917408959311797556e+00
5.297035955533955232e-01 5.816129912667620250e-01 2.859818042327748167e+00
6.343846789466753844e-01 7.582344718049460752e-01 2.622717300014044461e+00
6.874959488748761949e-01 9.529954722674720546e-01 1.862874976375086478e+00
5.746125126570857944e-01 5.177288024662813903e-01 1.306002977723486946e+00
7.955499909734917718e-01 9.074998788988737353e-01 1.212542250600843419e+00
3.920974363548044295e-01 5.976501658018474883e-01 9.420405210257342121e-01
1.469260884942847137e-02 5.162918992647861360e-01 1.071369002520313307e+00
9.522530909045590075e-01 7.692366529704912637e-01 2.143005770748936278e+00
5.163289490707052565e-01 6.279719427963671441e-01 1.574234460824758042e+00
2.827186050959918928e-01 6.598172072059563797e-01 2.654114002280505979e-01
3.354795085837549706e-01 5.396348141222140349e-01 2.765954216080612760e-01
