6.988385994465218243e-01 7.310737844706308719e-01 1.614552700776759719e+00
7.798638655258204044e-02 6.804432723441979913e-01 1.770498934334479024e+00
7.903270978490903875e-01 7.146238523012007349e-01 1.749363451259170477e+00
4.542164929936536311e-01 9.060037247330708921e-01 1.623367454173344493e+00
2.838554504956257440e-02 4.989239559913178912e-01 1.606944973291924539e+00
2.027564744747208103e-01 5.929600822198559662e-01 1.563557157288455235e+00
1.273748630023978645e-01 2.984748866926565936e-01 1.456918402779184829e+00
2.993622654416950302e-01 2.813128230138960406e-01 1.202117720453786731e+00
9.098220190733814494e-01 0.000000000000000000e+00 1.610337078672288813e+00
3.446533217209154509e-01 7.028951167917167897e-01 1.098835405550462996e+00
0.000000000000000000e+00 8.618958513029595370e-01 1.422212766148589047e+00
6.318190195514762353e-01 5.723752921484254706e-03 1.180483534112445776e+00
5.887947972856152207e-02 6.157218934035119107e-01 1.140856951118230045e+00
6.357739359438693283e-01 7.504701295775754177e-01 1.529610758962479666e+00
2.173954874391958447e-01 8.384021372957913831e-01 2.988923756428802370e-01
2.838720789764698216e-01 9.760274206536938557e-01 2.540949733502622099e-01
7.199104727335029486e-01 4.953763974822967264e-01 2.375801898169503934e-01
