6.116382251086178723e-01 6.913261377412925901e-01 1.825655322436640748e+00
3.262158794819282059e-01 5.632137149699720791e-01 1.488860441239568733e+00
8.755681160099069160e-01 6.914009192191664654e-01 1.313016912071761411e+00
7.663088828448122447e-02 8.443008534505433982e-01 1.379227587101389263e+00
5.757561002454023580e-01 2.502864723686336057e-01 1.355530316041105632e+00
7.485169951002945687e-01 9.855862378388334788e-01 1.483574619790285709e+00
6.284597686443810227e-01 3.369225593057724455e-03 1.596260430702035826e+00
4.638022170971501379e-01 4.904297297965762303e-02 1.211097103574576117e+00
6.705797292289563671e-01 6.394933932348504380e-01 1.820902578131759597e+00
7.678962818583816574e-01 6.509749582184883865e-01 9.726409868336687303e-01
8.933664087576089763e-01 6.111611808826994396e-01 4.306388177930255412e-01
7.669615586058540213e-01 7.691127577130294490e-01 3.401925060989470784e-01
2.959076661191330504e-01 7.466846333606716457e-02 2.288238410233250919e-01
1.189844405838815372e-01 8.908264418142100571e-02 2.240035185462654899e-01
