9.541178302346355888e-01 3.585494553678232887e-01 1.877282817493805878e+00
4.826043991341882888e-01 8.264676492684663867e-01 1.879259237447869824e+00
4.721121555292643462e-02 6.144950105904782856e-01 1.603141362597098718e+00
3.770346388924635250e-01 6.892135897928726163e-01 1.758648343949867465e+00
2.345219138747053900e-01 4.849943735934436062e-01 1.726545200446283568e+00
2.025559723000438517e-01 2.670808012142784071e-01 1.196616471872228527e+00
1.251502701170183474e-01 6.870363196982807175e-01 1.696193859458605235e+00
9.066286518816690787e-01 7.695941724491618396e-01 1.103148063933679257e+00
4.653926196495867806e-01 9.027338904786125218e-01 1.263873988044898367e+00
3.927835205035182936e-02 6.889522382575127279e-01 9.585040346943219935e-01
1.914376362910277241e-01 3.325376582747749388e-01 1.144661920070110028e+00
9.723190518983783059e-01 4.016567135703011937e-01 1.128671431166940131e+00
7.936575502519627179e-02 5.628054953182464182e-01 4.325049321107832800e-01
5.081901113532094616e-01 3.071987876558390229e-01 2.461242135615362980e-01
3.242424332636758555e-01 1.898137780093141491e-01 2.348902917044360383e-01
