1.576511674273901598e-01 7.774421656626842037e-01 1.931907936656582558e+00
5.313548909981476998e-01 9.556472911471254328e-01 1.365447992215610196e+00
3.286954956620392054e-01 2.358157795917068811e-01 1.737992641966152219e+00
6.282377648873833653e-01 8.287804653750746597e-01 1.498428881418750080e+00
5.774706352625587069e-01 4.571394721052942089e-01 1.437906113854828360e+00
9.263030083860289698e-01 4.506872088212753313e-01 1.372941936164846943e+00
6.705794818725698825e-01 5.347503802708414300e-01 1.343513267421391433e+00
8.542002759871374362e-01 5.359009554951410514e-01 1.339464682182067490e+00
1.768203552526129430e-01 3.121479877335819331e-01 1.250037117243459672e+00
3.413168608058890219e-01 3.803695267978989825e-01 1.186128643117551507e+00
6.500555829389738360e-02 7.360144242402962833e-01 1.152792306817493895e+00
5.898322837634192295e-01 9.128705961223410048e-01 1.219323554492341088e+00
5.507234256436581710e-01 6.710482224903691062e-01 3.340081541468903903e-01
9.406948458744800456e-01 9.604169913034049655e-01 2.904330402581825621e-01
5.914807251421109191e-01 3.105048501944369654e-01 2.349775549183961698e-01
