5.632181149260401254e-01 1.706052225138992573e-01 2.147659806095779444e+00
1.073105112580147735e-01 2.672058697467364907e-01 1.823043741345820923e+00
6.544068461143882631e-01 7.495117491942296928e-01 1.803422204408223317e+00
3.895079133535084281e-01 8.272488371922832595e-01 1.709388547874334030e+00
4.831487982612530652e-01 5.946888056856818316e-01 1.696734711541462604e+00
3.905747645044603256e-01 2.053362484191003923e-01 1.575132132418897823e+00
2.216562382699623357e-01 8.135357489277863507e-01 1.496339212186575729e+00
1.709496312110752592e-01 3.785709289253893495e-01 1.524184998011706371e+00
7.951848957081556479e-01 7.452548982265083666e-01 1.288723426098581593e+00
2.183610708185915739e-01 9.230954063544974941e-01 1.286720729680425279e+00
4.614922986781554853e-02 5.633606607886275375e-02 1.263560169588156867e+00
5.304157700898411987e-01 2.972845625390771462e-01 1.103341904817173980e+00
0.000000000000000000e+00 2.078678097748228037e-01 1.253536229185158168e+00
7.467152247046158209e-01 3.690854840980907214e-01 3.178537107030253162e-01
5.621331522747186060e-01 8.957706882322628017e-01 2.410368700492427629e-01
9.250639594938495636e-01 7.759581413485961976e-01 2.184862191271460530e-01
