1.637529102901301714e-01 4.121319640769455228e-01 3.252524739819889987e+00
3.428618889909739176e-01 3.154739629787366439e-01 1.570801293100854812e+00
4.529497062371463101e-01 7.540550241210832727e-01 1.682619709787033679e+00
3.215737592224145874e-02 3.149576581041937939e-01 1.603700786593574401e+00
5.595403401596094062e-01 6.608276349870607913e-02 1.537295114026629550e+00
7.524741379755910120e-02 1.538956418246249513e-01 1.185913157855439826e+00
7.306529422176257782e-01 9.417844645356920896e-01 1.155052626446197328e+00
4.702712314070622845e-01 6.114825475474818806e-01 1.055765407607710760e+00
6.066089285767871653e-01 4.513660924779777095e-01 1.050476167737839361e+00
5.052459477060191606e-01 1.929573769444776765e-01 1.013512053704348270e+00
8.879428374920329547e-01 6.231017078152145672e-01 9.719401142557457796e-01
1.858457976706009152e-01 6.533022405784991854e-03 9.631153261456782966e-01
9.388116959438636000e-01 2.349689446727136199e-01 2.271085558592403908e-01
4.017809216532700067e-01 2.944494260761721383e-01 3.533603148365749291e-01
