3.421524904227031261e-01 7.621222493663469821e-01 2.335141423714423681e+00
6.074203843079557519e-01 5.794411244704534836e-01 1.899470298414046354e+00
4.037682728782868713e-01 1.721360845736910616e-01 1.861691968609159087e+00
6.247179865148192457e-01 9.376792007805722085e-01 1.756812562290604340e+00
9.849204908697248850e-01 3.886191578111195533e-01 1.849955113384920802e+00
8.304468559886024615e-01 3.886006678675866799e-01 1.505756029621565961e+00
9.776493773471995885e-01 1.872652211443501247e-01 1.571489175663658644e+00
8.115424367966915797e-01 6.472889758236519131e-02 1.409078812784240631e+00
1.138664046470418828e-01 1.419099908607358851e-01 1.241608939607293793e+00
7.115975577772946092e-01 4.112653459400411049e-01 9.895839115581285261e-01
2.989798910071774229e-01 7.346657109258903917e-01 7.741909229524543967e-01
7.879636773672344940e-01 2.953113703621786934e-01 2.778112779772619056e-01
2.948033549187476510e-01 3.398300217910039667e-01 2.244849641447409783e-01
