6.655637512254573007e-01 5.717120768677650400e-01 2.871792087209199984e+00
7.674420519363802651e-01 4.513940210108515760e-01 1.692473374504237293e+00
2.368159923142774959e-01 8.098411781585734825e-01 1.751873971604414937e+00
7.940455073726566670e-01 2.623875896051579559e-01 1.757248709627496241e+00
0.000000000000000000e+00 9.109230773364267453e-01 1.540777101809196026e+00
7.007470021422649298e-01 7.839961861132502263e-02 1.461051992403065825e+00
9.349021254964327843e-02 6.725452604268361556e-01 1.446568141889542858e+00
8.147122790959248073e-01 6.563635298844736621e-01 1.344488429719823852e+00
6.873996435166810359e-01 4.967990693660440105e-01 1.583536175122504774e+00
8.119575473370536089e-01 9.361579864203343204e-01 9.888493273864034094e-01
4.173676778486161698e-01 1.757746660707262543e-01 9.650688173949855120e-01
3.366539348593163700e-02 8.554303012985413623e-01 1.051979134083029566e+00
6.134334404862303025e-02 1.803607941241981150e-01 3.150879459652111136e-01
1.810382339500090920e-01 8.541177802915531636e-01 3.646387221247259225e-01
3.729080430561259596e-01 3.266609264467240092e-01 2.799022329532083742e-01
9.610043192716628546e-01 2.879304055571725307e-01 2.216218225099365335e-01
