4.526585257316008137e-01 8.121786273712571225e-01 1.757276580323913207e+00
1.552239880319401799e-02 6.277882740544513118e-02 1.796920180748414086e+00
1.086950652061153960e-01 1.571430005273068420e-01 1.135516887746627734e+00
9.502025713669058904e-01 6.406802010752474796e-01 4.302572655387126854e-02
8.059107250944708145e-01 1.286932239832719593e-01 3.596220723667765268e-02
