1.392381240205270432e-01 1.707837052035201253e-01 1.398261894765961688e-01 -1.268455049111014976e-01 -2.460444325909924290e-01 3.545862292654607395e-01 -7.871900669436870945e-02 -9.556454671500813625e-02 1.745456303739656434e-01 -1.553329126888374490e-01 6.859204166403179426e-02 -1.140728293808631749e-01 -7.737841193364898285e-01 1.159050940282193853e-01 7.854688035126400347e-02 1.061477805722150641e-01 -6.226645484120840734e-01 -4.052027914300010969e-01 3.487564349546573017e-01 2.217056027971281776e-02 -5.680508603301706039e-01 2.537701988643398937e-02 -4.709391410534272127e-01 -1.719883061359695209e-01 7.607388192216021916e-02 7.650693748335661570e-02 3.020563393237903349e-01 1.395816287631454489e-01 1.584826574979684155e-01 -1.144411539106747755e-01 -2.551197316242299618e-01 1.467666955920524270e-02 3.060277673898871287e-01 2.478195001156806576e-01 -6.033190549232408939e-02 -1.789242091855857905e-02 -2.707144460095108895e-01 3.451519726696636314e-01 4.845358692239128406e-01 1.317985326465819507e-01 -4.907059255559609312e-01 2.020197371012969478e-01 4.963584921996920807e-01 -3.355484688233915103e-01 2.537540898540376344e-01 -5.640254762019628748e-02 3.731535677283902563e-01 -3.473315426033685149e-01 -1.301001596780459457e-01 -4.703765563226090518e-01 1.018611250815298630e-01 1.659306770468655934e-01 1.031903642070099020e-01 -1.547162220781303499e-01 -1.318241366434567130e-01 -9.816089462711585778e-02 2.655943801665385795e-01 -4.357913412395150732e-01 -1.021676326814472541e-01 -4.416979422695757052e-01 -1.227699221240686200e-01 -4.267018733893170220e-03 6.301382726862237993e-01 -2.003135622253895132e-01 3.081210743190453405e-01
-5.131029800277669972e-01 1.193803549215176514e-02 1.128766331994787882e-02 2.235717413585004698e-01 -1.638620842928772137e-01 -2.354710813828561622e-01 -6.240310348419501052e-01 9.931430621608987319e-02 -1.926177486102099989e-01 3.076304793823774197e-01 1.535319637861218556e-01 3.556489232857943938e-01 -2.620599182991804055e-01 6.135632655460233204e-02 5.698656737576068831e-02 -1.488341960884272674e-01 3.691101511080678854e-01 2.344009871104797416e-01 6.092218409610318242e-01 2.083963393024338695e-01 5.606655968685182456e-01 5.538411005485931460e-01 -1.474644326235678427e-01 -4.408635554756829555e-01 5.059758631095246928e-01 2.081469205151934287e-01 1.563824211858221569e-01 -1.345943896915721416e-01 1.191454111202971539e-01 3.051167011753897484e-01 1.975759033969907985e-01 -1.841470271161717576e-01 4.627046860087938307e-01 3.744850298544397105e-02 2.037548864719915531e-01 2.521734126265426923e-01 6.395187663784026588e-01 1.243390056483800327e-01 -1.568085000899934953e-02 5.741137776019952232e-01 3.323979921865706788e-01 9.182571342732494257e-02 7.292430980141269281e-02 -5.880149948223003520e-01 -2.624090190823070989e-02 -4.207309273173575614e-01 -8.009041099750588977e-01 -1.787864029218239892e-01 -4.144363793892409942e-01 -1.065295999654955472e-01 9.241812406591581874e-02 1.527463309776835310e-01 -3.278643261246143303e-02 -3.866371747273095183e-01 -3.634415649338300358e-02 -3.197224327175622882e-01 4.210095477298593791e-01 -4.428848342102215813e-02 -3.417542131069578049e-01 -3.153053786317986384e-01 2.083069004437841047e-03 1.744643344982464706e-02 -5.805845714821384479e-02 2.981381665356374611e-01 -2.884957928274223260e-01
3.010795175733223528e-01 -2.818609998529646513e-02 2.587663171581799371e-01 -1.876726332900199579e-01 2.334353196031881961e-01 -2.420972117758826425e-01 4.942037412011788811e-01 -2.399494619659959735e-02 -1.292431330718895321e-01 -3.521152759573459856e-01 5.057852578652229092e-02 -4.458927599511197659e-02 -4.011157724120363310e-01 -2.209014710822420624e-01 -5.862563835452824224e-01 -3.389060652129722850e-01 -3.688548838971351246e-02 1.060805198118447562e-01 -9.713499907673622813e-02 1.414698381762620194e-01 -2.875889718385429283e-01 1.331280943864641964e-01 -2.316393867619806132e-02 -6.180258767834147932e-02 -1.068355761495775073e-03 -1.797768466737437731e-01 -4.603138869699913149e-01 -3.135518420002789131e-01 -4.235503474541674196e-01 -6.835703691633775170e-02 2.048125617278612198e-01 4.450913122651001808e-01 -1.383530161099550404e-01 -4.823358665194672074e-02 5.647810151982866067e-01 -1.208178467435280790e-01 -1.880109237142550127e-01 -3.912066913575668048e-02 -1.273480092957156307e-01 -2.035662739498858842e-01 -4.223276877098296467e-01 4.777878351575859384e-01 1.652139549362958981e-01 4.849354128025524791e-01 2.864092485147476941e-01 4.680272023903649103e-03 -5.010371520693256420e-01 -2.727350424118946681e-01 -1.045981329725447495e-01 -2.891667387777436815e-01 -5.458860729805050660e-01 -2.672711965788323041e-01 -5.821971740285880603e-02 4.769780317779607759e-01 -2.019334507135213674e-01 1.966110813748089825e-01 -2.930281600893840932e-01 -6.732141616193200451e-02 -1.031259980652061981e-02 4.800447622735501407e-01 -8.010832453211994553e-01 -2.434157788161927793e-01 7.407401983747255447e-02 1.254062960412513916e-01 -3.531243305095546070e-01
-1.155646742456390222e-02 3.855920746681103760e-03 4.414742336155018099e-01 6.253436010729608585e-02 -4.254059139598576761e-02 -2.111172220880609129e-01 1.822874162521133934e-01 -7.645018065327360834e-02 -1.699829783457450505e-01 -2.940341690732545810e-01 -8.906308301454594900e-02 2.095506949337750113e-01 -1.539204913985167122e-01 1.033271646382822977e-02 -1.670787841189737832e-01 5.112308710154674779e-02 2.498238885443906585e-02 -2.361553593063819290e-01 2.495541523864140687e-01 -4.368295772286278078e-01 3.405695391721617615e-01 9.874864968219156103e-02 1.763640909862050077e-01 -4.951899648545645682e-01 -1.530664851513680036e-02 4.601166727138827905e-01 -4.359698544263076320e-02 3.909448510936123361e-02 -3.432470577429975189e-01 -4.317224265744662448e-01 6.911537587363282553e-02 -2.034246601145579536e-01 -1.661326764328272532e-01 1.895724796650209709e-02 2.059101942671686114e-01 1.577147668391666313e-01 2.989678532845222933e-02 2.661377634744086507e-01 3.131745255130753969e-01 -3.948220719637057091e-02 5.004927947172331804e-01 -3.261740399379137179e-01 -4.599039333960313614e-01 4.150188667864546654e-01 -2.100204509642191741e-01 -8.017449305483320687e-01 -9.776879714115711828e-02 3.686000662203005596e-01 -9.224130411961699305e-02 -5.325654324811101015e-01 -8.687844283993963190e-02 -5.569714921189528045e-02 -1.008048999423380720e-01 -2.157052068095969277e-01 -2.014762833468860537e-01 2.183482736689559278e-01 -1.739448913847939093e-01 4.843364713494567597e-02 4.735721215446222349e-02 -1.848802612755918451e-01 -2.257176968357481606e-01 2.098535523773721947e-02 -4.956889295421170738e-01 5.981600359773328046e-01 -1.718123986941147707e-01
-1.171885573826847021e-01 2.209728811387904057e-01 -5.094095831772019883e-02 -1.252698177042322614e-01 -4.011968461711867828e-01 3.057184532683956610e-02 -1.640511867883760466e-01 6.244008226047540466e-01 -6.159371635080430202e-02 -6.800807146362446431e-01 2.850514615805380680e-01 -3.000080161680630519e-01 3.187846820104922596e-02 4.214640242034397577e-01 -9.264115448360103755e-02 -6.141585186546729552e-02 2.803968095392866400e-01 4.276721724498698252e-01 -4.119687923208067981e-02 6.067824663318110989e-01 -5.215698533170038953e-01 -2.707956869175925374e-01 -1.432670404967869016e-01 3.169504755924516526e-01 6.913964614776095530e-02 -2.025099268052353851e-01 -3.377853546868831991e-01 -4.480647654190647033e-01 1.548586351624785529e-01 -1.168216970231613083e-01 3.043101060793462764e-01 -4.300634666653858629e-01 1.281554927133773947e-01 -1.273450383090851158e-02 -1.840652595799525393e-01 -1.622949105831655581e-01 3.088083023269708877e-02 -9.454868090841546044e-03 -2.674917960457504629e-01 1.546819207546433206e-01 3.615188141669132271e-01 -7.317109217639759799e-02 1.745014628893497011e-01 -4.782071024936248443e-02 7.230759559872517173e-01 4.164805836983206423e-03 2.104285641286283703e-01 3.501796802511233375e-01 -1.922518133374026272e-01 2.118096490912720065e-01 2.587481310801560408e-01 1.290551069417182062e-01 2.291500759296766498e-01 -1.941540043717143726e-01 6.445121130334621196e-01 -7.192459439471363680e-01 -2.521740712002160101e-01 -4.012176402808395603e-01 5.169068060292252298e-01 -3.927767331242418974e-02 -2.833982454058862066e-01 -1.816777448526608607e-01 -4.574680068966692215e-01 1.882234934147047900e-01 2.184059073609084245e-01
9.106363164940234345e-02 -2.147808698348404322e-01 4.578312965188844896e-01 2.345589907522925011e-01 -5.233944200354835319e-01 -5.814145613655861966e-02 -3.470507493168213387e-01 4.415721548264538998e-01 -1.345218557906110446e-01 -4.137744251140980101e-01 -4.385346880909554712e-02 4.769442417776651455e-01 2.593431712485933516e-01 -1.563987502370551841e-01 -5.220538669644069624e-02 2.984866862921927710e-01 4.183959560984367165e-01 -4.652219631629341268e-01 4.607950038635149487e-02 -1.064602770685215694e-01 -1.462718094732112506e-01 4.026081782360429462e-01 -4.064941508071105436e-01 2.415062384273591323e-01 -6.846275240339418922e-01 -2.175396721563357116e-01 1.012534603741192460e-02 -3.933605397935409642e-01 6.611372510312892858e-01 -2.151811422684786756e-01 -2.393061174842091576e-01 -2.080713736770542777e-01 1.750949523551124376e-01 2.722173309412186937e-01 -1.314649297121587013e-01 9.499504700296658444e-02 1.183457575669367851e-01 -4.323855671168475023e-01 -3.572887644711900124e-02 -1.891665798583965219e-01 -4.669839463123802714e-01 6.397177587636770912e-02 3.044492632304907631e-01 1.316196288980841199e-02 -7.715032692108880763e-01 -1.370783858655835463e-01 -2.680737628684307094e-01 5.339261284373731931e-01 -1.017252017175732381e-01 -4.840697363321886382e-01 -1.346113088784758188e-02 1.913804084948348139e-01 3.111956390646901036e-02 -2.386303645471015700e-01 -1.351172194307097008e-01 2.318297990797201225e-01 3.178704309741264833e-02 6.082632423470590854e-01 2.970216692736189767e-02 -4.583194461423573673e-01 -5.988772537407820173e-02 -1.689901153351299756e-01 -4.657154112709555038e-01 3.915677927457902885e-02 -1.254313376802100033e-01
4.483075952492624611e-02 5.490312121558805769e-01 -3.879071549611456254e-02 3.073608814823106106e-01 -5.748163892175064266e-02 1.246347074231781565e-01 3.593470702887768126e-02 8.022810887924243517e-02 -3.947110262595646124e-02 4.351086085467175679e-01 1.895735260890759888e-01 3.469948676482008387e-02 2.725693520590175556e-01 3.856847868529171552e-02 3.350068924131374692e-01 -3.539199704530419099e-01 6.394821297749889721e-01 5.169227421711840298e-02 -3.423671431372401486e-01 2.247141463450872401e-01 3.880878889763565431e-01 -3.074660872497938513e-01 -1.415407860348693592e-01 3.044833543101958528e-01 1.693674296630021947e-01 -1.320293151487712258e-01 -7.475316896888611895e-02 -3.751360446922659686e-01 -2.963455751842657970e-01 -5.018683500063506608e-01 -1.045095992329483636e-01 2.032825806511865951e-01 -7.993906807685471905e-02 3.349687122931743199e-01 -1.937705507325187537e-01 -4.473007106821649814e-01 3.464532303060471330e-01 1.101669374516823785e-01 3.682289411882209706e-01 -1.009891912346699006e-01 4.771425116907264119e-01 -3.230058892963676431e-01 -8.617696892809996456e-02 1.223002316516243609e-01 -1.407545409516355039e-01 6.826339112561050082e-02 3.743156855708165698e-01 1.130271176969678826e-01 -5.339683747285422361e-02 3.683775103878332291e-01 1.553870863770660526e-01 1.870415181261316558e-03 -1.555301831017816099e-02 -9.767030044294629232e-02 2.673895064028905533e-01 2.768185535387562290e-01 3.880020645273222213e-01 1.333367003620389291e-01 -1.616356105184520719e-01 9.971340870850552152e-02 -1.685835278436415563e-01 4.864244393738333117e-02 4.229439482883312618e-01 3.543763683052428837e-01 2.715974612384794429e-01
-6.794889062229185483e-03 2.687812183623453088e-01 -1.922234935774288778e-01 -4.385324156443892174e-01 8.156652811345492526e-02 -1.126144368301446597e-01 5.352545895941246412e-01 4.897084632103176904e-01 -2.066901938419309082e-01 2.084030523332603413e-01 -5.923677248772014625e-01 1.018007379077439378e-01 9.415717373223589370e-02 -2.979013394988953012e-01 4.953063264459054565e-02 -2.784937162132278266e-01 2.555717579509370063e-01 5.587132783676160286e-02 4.478266060896071710e-01 -4.592609798399456822e-01 -2.604231883908978973e-01 -1.455014248686506695e-01 1.471498473012049502e-01 8.128565566764466011e-02 1.275472802716213494e-01 -1.947442363929422215e-01 -5.708873499221055470e-01 -2.279789419351288815e-01 4.224586816839276393e-01 -1.861167385146340891e-01 5.315842104378544486e-02 1.828202999886611654e-02 5.509922793844210936e-02 -4.005891884726690555e-01 2.454069428971718536e-01 -2.980688799820059923e-02 6.930848383639010013e-01 -1.118836937729622283e-01 2.931366925489511943e-01 -1.163705740539437428e-01 5.757649188352909064e-01 2.192142924370265034e-01 -3.855855331610805736e-01 4.221173740581853351e-01 2.325739591752796487e-01 -1.401604101991099638e-01 -4.839399906691913000e-01 3.594772840095972755e-01 5.187768339419387420e-01 3.379029394010542031e-01 2.682358789397084609e-01 1.862558935999444609e-01 3.550945615046890991e-01 -2.244639998198365294e-02 -4.800954517815439471e-01 2.838694161179020070e-01 1.551520113961843972e-01 -4.021095973250824462e-01 -6.505110253924236696e-01 2.657709624832843912e-02 -4.613448798629686542e-02 -7.191718743855117502e-02 1.738802099138576085e-01 -2.235420061107280532e-01 2.061769471267505816e-01
2.083593779467435014e-01 -7.981788325542017448e-01 -2.059866412258029925e-02 6.003744470061941202e-02 2.244245702354984440e-01 1.646953561297268831e-01 -5.252787632907873761e-01 2.869891880798407235e-02 -7.783981168806282380e-02 3.224571647190841994e-01 -3.595881377742876084e-01 -7.716007946378144241e-04 2.613980680160354897e-01 2.281231505677820404e-01 -4.631783220654499267e-02 3.539290145395700971e-01 -2.193252313522598140e-01 2.196488675716206374e-01 2.694639530981817743e-01 -4.104503792072903279e-01 3.908658510442670209e-01 -4.945679650682848760e-01 1.121204323607189884e-01 -1.406444467155735234e-01 3.037049391763715911e-01 9.893691215837514819e-02 5.372702643349211993e-01 3.410244114735545007e-01 3.955449516812243466e-02 3.615028380937092001e-01 -3.095746077831772886e-02 -3.267655495319087278e-01 -1.372234529325675190e-01 -3.443149826065190072e-02 -9.323459619983918145e-01 4.150993551630917100e-01 -2.910228889375311712e-02 2.892121306256955071e-01 4.815605598405036519e-02 -4.623888759861219944e-01 2.382700482950513010e-02 -3.595490496108089129e-02 -2.057097133835716352e-01 -1.170896021447872387e-01 7.954350611933886164e-03 -7.362736306725388147e-01 1.080536242220586640e-01 1.814831385491936788e-01 1.519269151703891985e-01 -7.709361536557476913e-02 6.141234098157802856e-01 2.175947619093875351e-01 1.328635414513945623e-03 -1.813589433053387490e-01 -1.915329160901002026e-01 3.102636177255906347e-01 3.432427489465057491e-01 1.015793867074665791e-01 7.911314714078580140e-03 -9.439136159158688366e-02 1.494407050361694078e-01 -2.325130697409144576e-01 -5.831031238116957116e-03 2.778051594156950854e-02 1.730354691481615914e-01
-2.454865930715505740e-01 -3.012988588258320166e-01 1.493784655311514685e-02 6.210279911831013272e-02 -1.586229145660621783e-03 -8.141335185169230604e-01 9.976960685089278358e-02 7.705254101068905737e-01 2.754618379559841679e-01 -5.868340844864765593e-01 -1.216192692236083006e-01 -5.858802234580014201e-02 -9.626863047219164082e-02 -3.716734087261664432e-01 -2.679099068771032544e-01 2.801481654682081990e-01 2.241441448459769725e-01 -3.349604295478903621e-02 2.844286423055686353e-01 -1.970487041622370206e-01 -1.028489882789210275e-01 -1.094049350922235292e-01 -4.654233226979317961e-01 -7.674933448375512168e-02 4.913641950148075477e-01 4.585679081525844691e-01 3.516458831900030196e-02 -6.561852006496589340e-02 5.306773137034436205e-01 -7.399075590809081615e-02 -1.555439839538369506e-01 2.871317261567602475e-01 -5.133307111946595613e-01 -3.328832429131314136e-02 -1.969716816512836685e-02 1.545960931849156006e-01 -1.776843288222739736e-01 -5.101521413292066376e-02 2.806362632348860520e-02 -7.633820258559868843e-02 -5.564349215687094952e-02 2.498313266349899142e-01 1.742977884839402580e-01 1.554006947389396931e-01 -4.930511606000529401e-01 1.289467540387749800e-01 -2.520890670047466475e-01 5.981789084793205369e-01 1.510794840080346198e-03 -3.985855072347790906e-02 5.200007412871906487e-01 5.287384291475119014e-01 2.562235583905735359e-01 1.387925973919492129e-01 3.413598179697907575e-02 1.775529428378771479e-01 4.236895164929867508e-01 1.218637402478968401e-01 -2.167737659269095563e-01 -9.868516958775955250e-02 5.193605580586633241e-01 3.366157648328731433e-01 5.259055074557803522e-01 -2.069334463010311931e-01 2.420890415894603187e-01
