8.282478169011915359e-01 2.937374786950912586e-01 1.914594121287555906e+00
6.383554338769188430e-01 5.002875345511013094e-01 1.596247343397847906e+00
4.243751276775891701e-01 7.806181480417270224e-01 1.141639931176589462e+00
5.745654008635981969e-01 2.340100003473253587e-01 1.122118020519171866e+00
1.795066516741326487e-02 1.774588079170349164e-01 3.205006546733221162e-01
9.918421925039858644e-01 3.800458449688670637e-01 3.213143766544233615e-01
1.771168877222889793e-01 6.178788888058690809e-02 2.626847512129407702e-01
